Product_ID,Product_Category,Launch_Region,Development_Cost,Launch_Marketing_Spend,Unit_Selling_Price,Unit_Production_Cost,First_Year_Units_Sold,Distribution_Coverage,Customer_Rating,First_Year_Profit,Unit_Margin,Margin_x_Units
PRD-1047,Office Equipment,Europe,123000.0,62000.0,86.33,35.36,14800.0,0.78,4.3,569356.0,50.97,754356.0
PRD-1777,Office Equipment,Latin America,82000.0,63000.0,70.78,25.48,6100.0,0.6,3.8,131330.0,45.3,276330.0
PRD-1098,Office Equipment,North America,89000.0,46000.0,70.31,23.52,17600.0,0.73,4.2,688504.0000000001,46.790000000000006,823504.0000000001
PRD-2827,Office Equipment,Latin America,77000.0,47000.0,70.78,25.48,8200.0,0.6,3.5,247460.0,45.3,371460.0
PRD-2349,Consumer Electronics,Asia-Pacific,370000.0,221000.0,309.43,126.88,22400.0,0.85,4.9,3498120.0000000005,182.55,4089120.0000000005
PRD-1321,Smart Home,North America,276000.0,231000.0,306.9,98.7,25700.0,0.95,5.0,4843740.0,208.2,5350740.0
PRD-1694,Wearable Tech,North America,339000.0,204000.0,322.92,117.3,16700.0,0.93,4.2,2890854.0,205.62,3433854.0
PRD-2679,Consumer Electronics,Asia-Pacific,366000.0,209000.0,328.57,123.22,17200.0,0.85,4.9,2957020.0,205.35,3532020.0
PRD-2746,Kitchen Appliances,Latin America,144000.0,96000.0,118.68,55.62,9100.0,0.69,3.9,333846.0000000001,63.06000000000001,573846.0000000001
PRD-1298,Home Automation,Europe,278000.0,191000.0,250.95,84.63,15400.0,0.77,4.3,2092328.0,166.32,2561328.0
PRD-3084,Kitchen Appliances,North America,251000.0,154000.0,223.05,92.56,14100.0,0.83,4.2,1434909.0000000002,130.49,1839909.0000000002
PRD-2791,Smart Home,North America,288000.0,207000.0,306.9,98.7,23100.0,0.95,4.2,4314420.0,208.2,4809420.0
PRD-3245,Kitchen Appliances,Europe,221000.0,142000.0,233.1,89.1,12400.0,0.84,4.2,1422600.0,144.0,1785600.0
PRD-2736,Gaming Gear,Middle East,172000.0,135000.0,207.09,70.56,5500.0,0.5,3.5,443915.0,136.53,750915.0
PRD-1103,Outdoor Tech,Europe,196000.0,147000.0,170.1,66.6,7700.0,0.61,3.9,453950.0,103.5,796950.0
PRD-1052,Wearable Tech,Europe,270000.0,152000.0,226.71,84.48,12800.0,0.77,4.2,1398544.0000000002,142.23000000000002,1820544.0000000002
PRD-3349,Smart Home,Middle East,153000.0,103000.0,214.62,88.0,8400.0,0.53,4.6,807608.0,126.62,1063608.0
PRD-2482,Wearable Tech,Asia-Pacific,308000.0,163000.0,259.48,95.06,18000.0,0.8,4.4,2488560.0000000005,164.42000000000002,2959560.0000000005
PRD-2274,Kitchen Appliances,North America,238000.0,155000.0,250.65,87.22,14500.0,0.83,4.1,1976735.0,163.43,2369735.0
PRD-2901,Health & Fitness,North America,155000.0,119000.0,109.19,44.94,19800.0,0.8,4.0,998150.0,64.25,1272150.0
PRD-2363,Outdoor Tech,Europe,194000.0,140000.0,170.1,66.6,8500.0,0.61,4.3,545750.0,103.5,879750.0
PRD-2040,Consumer Electronics,Latin America,172000.0,101000.0,145.59,66.34,7200.0,0.61,4.6,297600.0,79.25,570600.0
PRD-3007,Office Equipment,Latin America,96000.0,128000.0,77.48,27.16,6100.0,0.6,3.5,154952.00000000006,50.32000000000001,306952.00000000006
PRD-2728,Home Automation,Asia-Pacific,246000.0,158000.0,219.45,71.44,16500.0,0.74,4.1,2038165.0,148.01,2442165.0
PRD-3156,Gaming Gear,Middle East,191000.0,119000.0,207.09,70.56,5700.0,0.5,4.0,468221.0,136.53,778221.0
PRD-1741,Smart Home,North America,307000.0,205000.0,306.9,98.7,26500.0,0.95,4.6,5005300.0,208.2,5517300.0
PRD-2256,Gaming Gear,Middle East,218000.0,130000.0,201.39,79.2,6700.0,0.5,4.5,470672.9999999999,122.18999999999998,818672.9999999999
PRD-1937,Gaming Gear,Asia-Pacific,239000.0,170000.0,172.79,73.44,19100.0,0.74,5.0,1488585.0,99.35,1897585.0
PRD-1799,Health & Fitness,Middle East,126000.0,80000.0,150.12,53.04,7000.0,0.6,4.0,473560.0000000001,97.08000000000001,679560.0000000001
PRD-3330,Consumer Electronics,Latin America,194000.0,105000.0,164.79,62.62,8800.0,0.61,3.7,600095.9999999999,102.16999999999999,899095.9999999999
PRD-2749,Smart Home,Middle East,152000.0,98000.0,240.9,82.72,7300.0,0.53,4.2,904714.0,158.18,1154714.0
PRD-1506,Gaming Gear,Middle East,201000.0,153000.0,189.99,66.24,5500.0,0.5,4.0,326625.0000000001,123.75000000000001,680625.0000000001
PRD-3240,Consumer Electronics,Latin America,175000.0,113000.0,174.39,60.76,10100.0,0.61,4.3,859663.0,113.63,1147663.0
PRD-1588,Home Automation,Asia-Pacific,235000.0,167000.0,189.53,69.16,14300.0,0.74,4.0,1319291.0,120.37,1721291.0
PRD-1856,Gaming Gear,North America,354000.0,258000.0,324.57,133.65,23800.0,0.89,4.4,3931896.0,190.92,4543896.0
PRD-2916,Gaming Gear,Middle East,215000.0,116000.0,184.29,74.88,6300.0,0.5,4.5,358283.0,109.41,689283.0
PRD-3056,Gaming Gear,North America,361000.0,283000.0,314.1,121.5,21900.0,0.89,5.0,3573940.000000001,192.60000000000002,4217940.000000001
PRD-3264,Kitchen Appliances,North America,231000.0,133000.0,243.75,97.9,15900.0,0.83,4.1,1955015.0,145.85,2319015.0
PRD-3242,Wearable Tech,Europe,268000.0,198000.0,212.97,87.12,12900.0,0.77,3.9,1157465.0,125.85,1623465.0
PRD-2448,Office Equipment,North America,72000.0,55000.0,66.44,24.24,16800.0,0.73,4.0,581960.0,42.2,708960.0
PRD-1241,Consumer Electronics,North America,233000.0,169000.0,197.99,76.79,17400.0,0.84,4.9,1706880.0,121.2,2108880.0
PRD-3239,Consumer Electronics,Middle East,154000.0,90000.0,133.44,56.16,5700.0,0.6,4.3,196496.0,77.28,440496.0
PRD-2627,Gaming Gear,Asia-Pacific,200000.0,166000.0,178.19,65.28,19600.0,0.74,5.0,1847036.0,112.91,2213036.0
PRD-2633,Outdoor Tech,Europe,198000.0,113000.0,175.77,73.26,8400.0,0.61,3.6,550084.0,102.51,861084.0
PRD-3209,Health & Fitness,Middle East,135000.0,83000.0,145.95,48.36,7900.0,0.6,3.5,552960.9999999999,97.58999999999999,770960.9999999999
PRD-2709,Consumer Electronics,Asia-Pacific,310000.0,228000.0,299.86,115.9,19100.0,0.85,4.7,2975636.0,183.96,3513636.0
PRD-2744,Wearable Tech,North America,320000.0,206000.0,322.92,117.3,21800.0,0.93,4.9,3956516.0,205.62,4482516.0
PRD-3419,Health & Fitness,Middle East,142000.0,78000.0,145.95,48.36,6600.0,0.6,4.2,424093.9999999999,97.58999999999999,644093.9999999999
PRD-1165,Personal Audio,Latin America,72000.0,51000.0,48.99,18.5,16200.0,0.69,3.8,370938.00000000006,30.490000000000002,493938.00000000006
PRD-2296,Kitchen Appliances,Latin America,154000.0,73000.0,130.29,58.86,8000.0,0.69,3.6,344439.9999999999,71.42999999999999,571439.9999999999
PRD-3098,Home Automation,Europe,286000.0,161000.0,215.1,81.9,16600.0,0.77,4.4,1764120.0,133.2,2211120.0
PRD-3110,Consumer Electronics,Europe,364000.0,304969.99999999936,494.01,187.2,12700.0,0.86,4.2,3210487.0,306.81,3896487.0
PRD-2886,Gaming Gear,Middle East,187000.0,147000.0,201.39,79.2,5700.0,0.5,3.6,362482.9999999999,122.18999999999998,696482.9999999999
PRD-2267,Gaming Gear,Asia-Pacific,237000.0,162000.0,183.59,71.4,22900.0,0.74,5.0,2170151.0,112.19,2569151.0
PRD-1536,Gaming Gear,Middle East,168000.0,122000.0,172.89,77.04,6000.0,0.5,3.8,285099.9999999999,95.84999999999998,575099.9999999999
PRD-1852,Wearable Tech,Asia-Pacific,266000.0,198000.0,259.48,95.06,13800.0,0.8,3.9,1804996.0,164.42000000000002,2268996.0
PRD-1270,Health & Fitness,Latin America,95000.0,75000.0,97.51,36.0,10800.0,0.74,4.6,494308.0,61.510000000000005,664308.0
PRD-1797,Office Equipment,Europe,99000.0,72000.0,91.67,34.34,11900.0,0.78,3.7,511227.0,57.33,682227.0
PRD-1205,Kitchen Appliances,Europe,242000.0,165000.0,240.87,98.01,12800.0,0.84,4.6,1421608.0000000002,142.86,1828608.0000000002
PRD-2721,Health & Fitness,North America,168000.0,101000.0,123.59,42.42,26700.0,0.8,4.1,1898239.0,81.17,2167239.0
PRD-1204,Personal Audio,Europe,98000.0,67000.0,60.59,22.89,45800.0,0.82,5.0,1561660.0000000002,37.7,1726660.0000000002
PRD-2776,Kitchen Appliances,Latin America,120000.0,77000.0,134.16,52.38,10000.0,0.69,3.7,620800.0,81.78,817800.0
PRD-1109,Health & Fitness,Europe,151000.0,82000.0,145.95,48.36,6900.0,0.6,4.2,440370.9999999999,97.58999999999999,673370.9999999999
PRD-1804,Personal Audio,Asia-Pacific,72000.0,51000.0,65.99,19.74,35300.0,0.82,4.3,1509625.0,46.25,1632625.0
PRD-2694,Kitchen Appliances,North America,191000.0,138000.0,250.65,87.22,14900.0,0.83,4.6,2106107.0,163.43,2435107.0
PRD-1290,Consumer Electronics,Latin America,156000.0,121000.0,169.59,68.2,9100.0,0.61,4.1,645649.0,101.39,922649.0
PRD-1121,Consumer Electronics,North America,248000.0,167000.0,185.99,79.19,12000.0,0.84,4.6,866600.0000000002,106.80000000000001,1281600.0000000002
PRD-2550,Consumer Electronics,Latin America,154000.0,115000.0,169.59,68.2,9900.0,0.61,4.5,734761.0,101.39,1003761.0
PRD-3411,Health & Fitness,North America,189000.0,99000.0,127.19,46.2,27200.0,0.8,5.0,1963928.0,80.99,2202928.0
PRD-1524,Kitchen Appliances,North America,218000.0,135000.0,236.85,89.89,11600.0,0.83,4.7,1351735.9999999998,146.95999999999998,1704735.9999999998
PRD-2861,Consumer Electronics,North America,263000.0,166000.0,191.99,86.39,16500.0,0.84,5.0,1313400.0000000002,105.60000000000001,1742400.0000000002
PRD-3086,Consumer Electronics,North America,301000.0,225000.0,355.98,141.75,23800.0,0.89,5.0,4572674.0,214.23000000000002,5098674.0
PRD-3014,Wearable Tech,North America,326000.0,227000.0,269.1,103.5,21700.0,0.93,4.2,3040520.0000000005,165.60000000000002,3593520.0000000005
PRD-2857,Office Equipment,Latin America,89000.0,51000.0,79.72,29.68,8900.0,0.6,3.5,305356.0,50.04,445356.0
PRD-1141,Smart Home,North America,304000.0,194000.0,281.79,114.45,22400.0,0.95,4.2,3250416.000000001,167.34000000000003,3748416.000000001
PRD-2451,Health & Fitness,North America,165000.0,90000.0,119.99,38.64,27000.0,0.8,4.8,1941450.0,81.35,2196450.0
PRD-2239,Smart Home,Middle East,168000.0,119000.0,208.05,80.08,8100.0,0.53,4.3,749557.0000000001,127.97000000000001,1036557.0000000001
PRD-2215,Personal Audio,Latin America,68000.0,51000.0,48.99,18.5,21500.0,0.69,3.5,536535.0,30.490000000000002,655535.0
PRD-1277,Gaming Gear,Asia-Pacific,179000.0,136000.0,188.99,63.24,20700.0,0.74,5.0,2288025.0,125.75,2603025.0
PRD-2021,Consumer Electronics,North America,213000.0,153000.0,191.99,86.39,15600.0,0.84,4.1,1281360.0000000002,105.60000000000001,1647360.0000000002
PRD-2092,Wearable Tech,Asia-Pacific,319000.0,201000.0,237.03,89.18,19000.0,0.8,4.5,2289150.0,147.85,2809150.0
PRD-2835,Personal Audio,Europe,92000.0,86000.0,75.15,25.18,32900.0,0.79,3.9,1466013.0000000002,49.970000000000006,1644013.0000000002
PRD-2405,Kitchen Appliances,Europe,247000.0,181000.0,233.1,89.1,11600.0,0.84,4.3,1242400.0,144.0,1670400.0
PRD-1431,Health & Fitness,North America,149000.0,98000.0,109.19,44.94,22300.0,0.8,5.0,1185775.0,64.25,1432775.0
PRD-3293,Outdoor Tech,Europe,194000.0,140000.0,198.45,68.82,7800.0,0.61,3.6,677114.0,129.63,1011114.0
PRD-2914,Personal Audio,Asia-Pacific,91000.0,61000.0,55.19,21.63,37400.0,0.82,4.6,1103144.0,33.56,1255144.0
PRD-2614,Personal Audio,Asia-Pacific,77000.0,69000.0,58.79,21.0,34000.0,0.82,4.4,1138860.0,37.79,1284860.0
PRD-1712,Wearable Tech,Europe,265000.0,189000.0,206.1,79.2,11700.0,0.77,4.2,1030730.0,126.89999999999999,1484730.0
PRD-3480,Consumer Electronics,Latin America,154000.0,115000.0,159.99,57.04,9200.0,0.61,3.8,678140.0000000001,102.95000000000002,947140.0000000001
PRD-1157,Gaming Gear,Asia-Pacific,191000.0,184000.0,178.19,65.28,21800.0,0.74,5.0,2086438.0,112.91,2461438.0
PRD-1719,Consumer Electronics,Asia-Pacific,320000.0,262000.0,309.43,126.88,25800.0,0.85,4.7,4127790.0,182.55,4709790.0
PRD-1486,Kitchen Appliances,Latin America,146000.0,74000.0,118.68,55.62,8300.0,0.69,4.6,303398.00000000006,63.06000000000001,523398.00000000006
PRD-2464,Personal Audio,Asia-Pacific,97000.0,64000.0,60.59,22.89,46995.99999999991,0.82,4.3,1708920.0000000002,37.7,1771749.199999997
PRD-2221,Smart Home,North America,329000.0,213000.0,256.68,108.15,21300.0,0.95,4.7,2621689.0,148.53,3163689.0
PRD-1990,Health & Fitness,Latin America,89000.0,58000.0,91.54,37.08,12000.0,0.74,4.2,506520.0000000001,54.46000000000001,653520.0000000001
PRD-2398,Home Automation,Asia-Pacific,248000.0,166000.0,207.48,73.72,13900.0,0.74,4.1,1445263.9999999998,133.76,1859263.9999999998
PRD-1455,Personal Audio,Europe,99000.0,65000.0,87.15,25.97,31500.0,0.79,4.3,1763170.0000000002,61.18000000000001,1927170.0000000002
PRD-1427,Gaming Gear,Asia-Pacific,195000.0,150000.0,183.59,71.4,21600.0,0.74,4.3,2078304.0,112.19,2423304.0
PRD-2061,Health & Fitness,North America,171000.0,111000.0,109.19,44.94,28400.0,0.8,4.1,1542700.0,64.25,1824700.0
PRD-3283,Health & Fitness,Asia-Pacific,189000.0,90000.0,90.89,35.43,24900.0,0.78,5.0,1186954.0,55.46,1380954.0
PRD-2551,Smart Home,North America,326000.0,202000.0,273.42,105.0,25700.0,0.95,4.7,3800394.0,168.42000000000002,4328394.0
PRD-1021,Smart Home,North America,310000.0,220000.0,279.0,105.0,26000.0,0.91,4.4,3994000.0,174.0,4524000.0
PRD-1857,Office Equipment,Europe,96000.0,62000.0,94.34,37.4,14400.0,0.78,4.4,661936.0000000001,56.940000000000005,819936.0000000001
PRD-2993,Outdoor Tech,Europe,163000.0,117000.0,170.1,66.6,7100.0,0.61,4.5,454850.0,103.5,734850.0
PRD-2076,Gaming Gear,Middle East,176000.0,149000.0,184.29,74.88,5900.0,0.5,3.5,320519.0,109.41,645519.0
PRD-3124,Personal Audio,Asia-Pacific,95000.0,58000.0,55.19,21.63,46600.0,0.82,4.3,1410896.0,33.56,1563896.0
PRD-1977,Office Equipment,Europe,123000.0,62000.0,80.99,36.38,13700.0,0.78,3.6,426156.9999999999,44.60999999999999,611156.9999999999
PRD-1609,Smart Home,Middle East,144000.0,105000.0,208.05,80.08,6300.0,0.53,4.1,557211.0000000001,127.97000000000001,806211.0000000001
PRD-3051,Health & Fitness,North America,167000.0,96000.0,130.79,41.16,20800.0,0.8,4.1,1601304.0,89.63,1864304.0
PRD-1639,Smart Home,Middle East,167000.0,113000.0,234.33,93.28,6900.0,0.53,3.9,693245.0000000001,141.05,973245.0000000001
PRD-1548,Office Equipment,North America,83000.0,44000.0,64.5,22.08,13000.0,0.73,3.5,424460.0,42.42,551460.0
PRD-1790,Consumer Electronics,Europe,380000.0,291000.0,479.04,210.6,9700.0,0.86,4.2,1932868.0000000005,268.44000000000005,2603868.0000000005
PRD-1262,Consumer Electronics,Europe,283000.0,196000.0,226.71,84.48,16000.0,0.77,3.9,1796680.0000000005,142.23000000000002,2275680.0000000005
PRD-2871,Health & Fitness,North America,134000.0,110000.0,119.99,38.64,27700.0,0.8,4.2,2009395.0,81.35,2253395.0
PRD-2445,Personal Audio,Europe,96000.0,77000.0,84.75,29.15,35000.0,0.79,4.3,1773000.0,55.6,1946000.0
PRD-3094,Personal Audio,Asia-Pacific,83000.0,53000.0,60.59,22.89,42800.0,0.82,4.5,1477560.0000000002,37.7,1613560.0000000002
PRD-3109,Smart Home,Middle East,173000.0,128000.0,234.33,93.28,6200.0,0.53,4.0,600510.0000000001,141.05,874510.0000000001
PRD-2707,Office Equipment,Latin America,82000.0,63000.0,81.95,26.32,8600.0,0.6,4.2,333418.0,55.63,478418.0
PRD-1667,Gaming Gear,Asia-Pacific,235000.0,154000.0,167.39,67.32,19400.0,0.74,4.9,1552357.9999999998,100.07,1941357.9999999998
PRD-2708,Home Automation,Europe,297000.0,198000.0,243.78,95.55,17700.0,0.77,4.8,2128671.0000000005,148.23000000000002,2623671.0000000005
PRD-1376,Gaming Gear,North America,329000.0,248000.0,314.1,121.5,19500.0,0.89,5.0,3178700.0000000005,192.60000000000002,3755700.0000000005
PRD-2338,Home Automation,Asia-Pacific,255000.0,141000.0,201.5,82.84,17400.0,0.74,4.5,1668684.0,118.66,2064684.0
PRD-2779,Smart Home,Middle East,175000.0,107000.0,221.19,95.92,7900.0,0.53,4.0,707633.0,125.27,989633.0
PRD-3196,Kitchen Appliances,Latin America,134000.0,93000.0,134.16,52.38,10300.0,0.69,4.2,615334.0,81.78,842334.0
PRD-2377,Office Equipment,Latin America,83000.0,49000.0,77.48,27.16,7300.0,0.6,4.2,235336.0000000001,50.32000000000001,367336.00000000006
PRD-1023,Outdoor Tech,North America,185000.0,125000.0,169.95,64.0,11800.0,0.74,4.3,940209.9999999998,105.94999999999999,1250209.9999999998
PRD-1752,Smart Home,Europe,180000.0,118000.0,158.47,63.8,11600.0,0.81,4.2,800172.0,94.67,1098172.0
PRD-2634,Kitchen Appliances,North America,198000.0,160000.0,243.75,97.9,12400.0,0.83,5.0,1450540.0,145.85,1808540.0
PRD-2216,Gaming Gear,North America,399000.0,265000.0,314.1,121.5,20700.0,0.89,5.0,3322820.0000000005,192.60000000000002,3986820.0000000005
PRD-1745,Kitchen Appliances,Europe,252000.0,147000.0,256.41,95.04,12500.0,0.84,4.3,1618125.0,161.37,2017125.0
PRD-1230,Consumer Electronics,Latin America,161000.0,102000.0,164.79,62.62,7500.0,0.61,4.5,503274.9999999999,102.16999999999999,766274.9999999999
PRD-1234,Personal Audio,Asia-Pacific,83000.0,53000.0,55.19,21.63,46995.99999999991,0.82,4.8,1528576.0,33.56,1577185.7599999972
PRD-2809,Smart Home,Middle East,147000.0,128000.0,201.48,90.64,8600.0,0.53,3.8,690223.9999999999,110.83999999999999,953223.9999999999
PRD-1237,Office Equipment,Latin America,78000.0,52000.0,81.95,26.32,6200.0,0.6,4.1,214906.0,55.63,344906.0
PRD-1832,Wearable Tech,Europe,250000.0,191000.0,219.84,95.04,17000.0,0.77,4.5,1680600.0,124.8,2121600.0
PRD-2268,Office Equipment,North America,79000.0,47000.0,60.63,22.8,14700.0,0.73,4.1,430101.0,37.83,556101.0
PRD-2970,Consumer Electronics,Latin America,172000.0,101000.0,169.59,68.2,10100.0,0.61,3.9,751039.0,101.39,1024039.0
PRD-2164,Personal Audio,Asia-Pacific,83000.0,53000.0,64.19,22.26,46200.0,0.82,4.1,1801165.9999999998,41.92999999999999,1937165.9999999998
PRD-2100,Consumer Electronics,Latin America,166000.0,120000.0,150.39,58.9,8800.0,0.61,4.2,519111.9999999999,91.48999999999998,805111.9999999999
PRD-1193,Outdoor Tech,Europe,189000.0,138000.0,198.45,68.82,10000.0,0.61,4.4,941300.0,129.63,1296300.0
PRD-2418,Office Equipment,North America,86000.0,51000.0,58.7,25.68,15400.0,0.73,4.2,371508.00000000006,33.02,508508.00000000006
PRD-2860,Health & Fitness,Latin America,92000.0,68000.0,103.48,34.92,9100.0,0.74,3.9,463896.0,68.56,623896.0
PRD-1502,Wearable Tech,Europe,252000.0,200000.0,206.1,79.2,14500.0,0.77,4.5,1388049.9999999998,126.89999999999999,1840049.9999999998
PRD-1351,Smart Home,North America,319000.0,249000.0,281.79,114.45,28100.0,0.95,5.0,4134254.000000001,167.34000000000003,4702254.000000001
PRD-2615,Kitchen Appliances,Europe,259000.0,171000.0,233.1,89.1,14500.0,0.84,4.0,1658000.0,144.0,2088000.0
PRD-1704,Kitchen Appliances,North America,198000.0,160000.0,209.25,95.23,13500.0,0.83,4.6,1181270.0,114.02,1539270.0
PRD-3368,Home Automation,Europe,292000.0,179000.0,222.27,90.09,16500.0,0.77,4.8,1709970.0,132.18,2180970.0
PRD-1445,Kitchen Appliances,Europe,214000.0,168000.0,271.95,92.07,11500.0,0.84,4.1,1686620.0,179.88,2068620.0
PRD-2218,Home Automation,Asia-Pacific,198000.0,140000.0,189.53,69.16,18200.0,0.74,4.2,1852734.0,120.37,2190734.0
PRD-3057,Office Equipment,Europe,98000.0,68000.0,91.67,34.34,13100.0,0.78,4.1,585023.0,57.33,751023.0
PRD-2081,Consumer Electronics,North America,283000.0,182000.0,197.99,76.79,12200.0,0.84,4.8,1013640.0,121.2,1478640.0
PRD-2702,Wearable Tech,Europe,257000.0,163000.0,247.32,89.76,13200.0,0.77,4.2,1659792.0,157.56,2079792.0
PRD-3025,Personal Audio,Latin America,72000.0,51000.0,53.49,19.61,20900.0,0.69,3.5,585092.0,33.88,708092.0
PRD-2479,Smart Home,Middle East,149000.0,121000.0,234.33,93.28,7300.0,0.53,3.8,759665.0000000001,141.05,1029665.0000000001
PRD-1596,Gaming Gear,Middle East,222000.0,143000.0,178.59,68.4,7100.0,0.5,4.5,417349.0,110.19,782349.0
PRD-1611,Health & Fitness,North America,189000.0,116000.0,119.99,38.64,25500.0,0.8,4.9,1823425.0,81.35,2074424.9999999998
PRD-1094,Wearable Tech,North America,336000.0,193000.0,296.01,110.4,21300.0,0.93,4.9,3424492.9999999995,185.60999999999999,3953492.9999999995
PRD-3412,Wearable Tech,Asia-Pacific,308000.0,163000.0,244.51,98.0,16600.0,0.8,4.5,1961066.0,146.51,2432066.0
PRD-2851,Smart Home,North America,279000.0,242000.0,256.68,108.15,27800.0,0.95,4.9,3608134.0,148.53,4129134.0
PRD-1627,Office Equipment,Latin America,103000.0,58000.0,73.01,28.0,8900.0,0.6,3.7,239589.0000000001,45.010000000000005,400589.00000000006
PRD-2046,Gaming Gear,Middle East,209000.0,138000.0,201.39,79.2,5400.0,0.5,3.7,312825.9999999999,122.18999999999998,659825.9999999999
PRD-2907,Office Equipment,Europe,123000.0,62000.0,94.34,37.4,12600.0,0.78,4.0,532444.0000000001,56.940000000000005,717444.0000000001
PRD-1265,Kitchen Appliances,Europe,235000.0,141000.0,248.64,106.92,15200.0,0.84,4.2,1778143.9999999995,141.71999999999997,2154143.9999999995
PRD-1640,Consumer Electronics,Europe,348000.0,266000.0,494.01,187.2,9200.0,0.86,5.0,2208652.0,306.81,2822652.0
PRD-3231,Health & Fitness,North America,153000.0,113000.0,116.39,43.68,24000.0,0.8,4.0,1479040.0000000002,72.71000000000001,1745040.0000000002
PRD-3163,Health & Fitness,Asia-Pacific,112000.0,89000.0,85.49,29.58,26300.0,0.78,4.8,1269433.0,55.91,1470433.0
PRD-1510,Health & Fitness,Latin America,114000.0,76000.0,109.45,33.84,9600.0,0.74,4.1,535856.0,75.61,725856.0
PRD-1009,Smart Home,Middle East,165000.0,110000.0,219.0,88.0,7200.0,0.58,4.2,668200.0,131.0,943200.0
PRD-1037,Gaming Gear,Asia-Pacific,204000.0,182000.0,167.39,67.32,22900.0,0.74,4.7,1905603.0,100.07,2291603.0
PRD-3389,Consumer Electronics,Middle East,123000.0,98000.0,129.27,51.48,6000.0,0.6,4.4,245740.0000000001,77.79000000000002,466740.0000000001
PRD-3295,Personal Audio,Latin America,74000.0,42010.0,54.99,17.39,20700.0,0.69,3.9,663320.0,37.6,778320.0
PRD-3228,Office Equipment,North America,90000.0,51000.0,64.5,22.08,14900.0,0.78,4.3,491058.0,42.42,632058.0
PRD-1765,Personal Audio,Latin America,73000.0,42010.0,53.49,19.61,19200.0,0.78,4.2,538496.0,33.88,650496.0
PRD-3435,Personal Audio,Europe,93000.0,66000.0,82.35,26.77,38500.0,0.79,4.3,1980830.0,55.58,2139830.0
PRD-2547,Office Equipment,Europe,109000.0,60000.0,97.01,33.32,14600.0,0.78,4.2,760874.0000000001,63.690000000000005,929874.0000000001
PRD-2129,Health & Fitness,Middle East,124000.0,76000.0,129.27,51.48,8200.0,0.6,4.0,437878.0000000001,77.79000000000002,637878.0000000001
PRD-1786,Kitchen Appliances,Latin America,189000.0,89000.0,138.03,57.24,9000.0,0.69,3.7,513109.9999999999,80.78999999999999,727109.9999999999
